"","weekDate","numEligible","time","stratifier","category","lockdown"
"5198",2020-06-21,1723246,181,"region",5,1
"5199",2020-06-28,1723780,182,"region",5,1
"5200",2020-07-05,1724833,183,"region",5,1
"5201",2020-07-12,1725264,184,"region",5,1
"5202",2020-07-19,1722981,185,"region",5,1
"5203",2020-07-26,1723372,186,"region",5,1
"5204",2020-08-02,1724210,187,"region",5,1
"5205",2020-08-09,1724668,188,"region",5,1
"5206",2020-08-16,1719836,189,"region",5,1
"5207",2020-08-23,1720498,190,"region",5,1
"5208",2020-08-30,1720897,191,"region",5,1
"5209",2020-09-06,1722128,192,"region",5,1
"5210",2020-09-13,1722752,193,"region",5,1
"5211",2020-09-20,1724832,194,"region",5,1
"5212",2020-09-27,1726115,195,"region",5,1
"5213",2020-10-04,1728074,196,"region",5,1
"5214",2020-10-11,1728986,197,"region",5,1
"5215",2020-10-18,1729780,198,"region",5,1
"5216",2020-10-25,1730209,199,"region",5,1
"5217",2020-11-01,1730756,200,"region",5,1
"5218",2020-11-08,1731310,201,"region",5,1
"5219",2020-11-15,1731318,202,"region",5,1
"5220",2020-11-22,1731331,203,"region",5,1
"5221",2020-11-29,1731192,204,"region",5,1
"5222",2020-12-06,1731468,205,"region",5,1
"5223",2020-12-13,1731329,206,"region",5,1
"5224",2020-12-20,1730228,207,"region",5,1
"5225",2020-12-27,1729637,208,"region",5,1
"5226",2021-01-03,1730104,209,"region",5,1
"5227",2021-01-10,1730168,210,"region",5,1
"5228",2021-01-17,1730008,211,"region",5,1
"5229",2021-01-24,1729562,212,"region",5,1
"5230",2021-01-31,1729573,213,"region",5,1
"5231",2021-02-07,1729580,214,"region",5,1
"5232",2021-02-14,1729295,215,"region",5,1
"5233",2021-02-21,1728952,216,"region",5,1
"5234",2021-02-28,1728459,217,"region",5,1
"5235",2021-03-07,1728024,218,"region",5,1
"5236",2021-03-14,1727196,219,"region",5,1
"5237",2021-03-21,1726169,220,"region",5,1
"5238",2021-03-28,1724641,221,"region",5,1
"5239",2021-04-04,1723339,222,"region",5,1
"5240",2021-04-11,1722254,223,"region",5,1
"5241",2021-04-18,1720275,224,"region",5,1
"5242",2021-04-25,1718774,225,"region",5,1
"5243",2021-05-02,1717469,226,"region",5,1
"5244",2021-05-09,791748,227,"region",5,1
"5245",2017-01-01,482588,0,"region",6,0
"5246",2017-01-08,482791,1,"region",6,0
"5247",2017-01-15,482821,2,"region",6,0
"5248",2017-01-22,482818,3,"region",6,0
"5249",2017-01-29,482897,4,"region",6,0
"5250",2017-02-05,482932,5,"region",6,0
"5251",2017-02-12,482870,6,"region",6,0
"5252",2017-02-19,482868,7,"region",6,0
"5253",2017-02-26,482938,8,"region",6,0
"5254",2017-03-05,482975,9,"region",6,0
"5255",2017-03-12,482882,10,"region",6,0
"5256",2017-03-19,482818,11,"region",6,0
"5257",2017-03-26,482741,12,"region",6,0
"5258",2017-04-02,482607,13,"region",6,0
"5259",2017-04-09,482836,14,"region",6,0
"5260",2017-04-16,482990,15,"region",6,0
"5261",2017-04-23,483109,16,"region",6,0
"5262",2017-04-30,483248,17,"region",6,0
"5263",2017-05-07,483233,18,"region",6,0
"5264",2017-05-14,483142,19,"region",6,0
"5265",2017-05-21,483130,20,"region",6,0
"5266",2017-05-28,483137,21,"region",6,0
"5267",2017-06-04,483207,22,"region",6,0
"5268",2017-06-11,483203,23,"region",6,0
"5269",2017-06-18,483268,24,"region",6,0
"5270",2017-06-25,483345,25,"region",6,0
"5271",2017-07-02,483376,26,"region",6,0
"5272",2017-07-09,483610,27,"region",6,0
"5273",2017-07-16,483544,28,"region",6,0
"5274",2017-07-23,483625,29,"region",6,0
"5275",2017-07-30,483710,30,"region",6,0
"5276",2017-08-06,483713,31,"region",6,0
"5277",2017-08-13,483747,32,"region",6,0
"5278",2017-08-20,483734,33,"region",6,0
"5279",2017-08-27,483815,34,"region",6,0
"5280",2017-09-03,483913,35,"region",6,0
"5281",2017-09-10,483959,36,"region",6,0
"5282",2017-09-17,483942,37,"region",6,0
"5283",2017-09-24,484035,38,"region",6,0
"5284",2017-10-01,483871,39,"region",6,0
"5285",2017-10-08,483774,40,"region",6,0
"5286",2017-10-15,483796,41,"region",6,0
"5287",2017-10-22,483830,42,"region",6,0
"5288",2017-10-29,483750,43,"region",6,0
"5289",2017-11-05,483772,44,"region",6,0
"5290",2017-11-12,483814,45,"region",6,0
"5291",2017-11-19,483845,46,"region",6,0
"5292",2017-11-26,483900,47,"region",6,0
"5293",2017-12-03,483902,48,"region",6,0
"5294",2017-12-10,483941,49,"region",6,0
"5295",2017-12-17,483931,50,"region",6,0
"5296",2017-12-24,483941,51,"region",6,0
"5297",2017-12-31,483920,52,"region",6,0
"5298",2018-01-07,491206,53,"region",6,0
"5299",2018-01-14,491229,54,"region",6,0
"5300",2018-01-21,491175,55,"region",6,0
"5301",2018-01-28,491246,56,"region",6,0
"5302",2018-02-04,491287,57,"region",6,0
"5303",2018-02-11,491280,58,"region",6,0
"5304",2018-02-18,491328,59,"region",6,0
"5305",2018-02-25,483274,60,"region",6,0
"5306",2018-03-04,483311,61,"region",6,0
"5307",2018-03-11,483365,62,"region",6,0
"5308",2018-03-18,483370,63,"region",6,0
"5309",2018-03-25,483371,64,"region",6,0
"5310",2018-04-01,483349,65,"region",6,0
"5311",2018-04-08,483437,66,"region",6,0
"5312",2018-04-15,483353,67,"region",6,0
"5313",2018-04-22,483049,68,"region",6,0
"5314",2018-04-29,483088,69,"region",6,0
"5315",2018-05-06,482961,70,"region",6,0
"5316",2018-05-13,483096,71,"region",6,0
"5317",2018-05-20,483096,72,"region",6,0
"5318",2018-05-27,483118,73,"region",6,0
"5319",2018-06-03,483107,74,"region",6,0
"5320",2018-06-10,483219,75,"region",6,0
"5321",2018-06-17,483118,76,"region",6,0
"5322",2018-06-24,483101,77,"region",6,0
"5323",2018-07-01,483214,78,"region",6,0
"5324",2018-07-08,483332,79,"region",6,0
"5325",2018-07-15,483449,80,"region",6,0
"5326",2018-07-22,483573,81,"region",6,0
"5327",2018-07-29,483750,82,"region",6,0
"5328",2018-08-05,483767,83,"region",6,0
"5329",2018-08-12,483879,84,"region",6,0
"5330",2018-08-19,483984,85,"region",6,0
"5331",2018-08-26,484028,86,"region",6,0
"5332",2018-09-02,484072,87,"region",6,0
"5333",2018-09-09,484310,88,"region",6,0
"5334",2018-09-16,484351,89,"region",6,0
"5335",2018-09-23,484451,90,"region",6,0
"5336",2018-09-30,484336,91,"region",6,0
"5337",2018-10-07,484216,92,"region",6,0
"5338",2018-10-14,484244,93,"region",6,0
"5339",2018-10-21,484206,94,"region",6,0
"5340",2018-10-28,484208,95,"region",6,0
"5341",2018-11-04,484237,96,"region",6,0
"5342",2018-11-11,484215,97,"region",6,0
"5343",2018-11-18,484221,98,"region",6,0
"5344",2018-11-25,484203,99,"region",6,0
"5345",2018-12-02,484202,100,"region",6,0
"5346",2018-12-09,484247,101,"region",6,0
"5347",2018-12-16,484267,102,"region",6,0
"5348",2018-12-23,484253,103,"region",6,0
"5349",2018-12-30,484218,104,"region",6,0
"5350",2019-01-06,491951,105,"region",6,0
"5351",2019-01-13,491916,106,"region",6,0
"5352",2019-01-20,491887,107,"region",6,0
"5353",2019-01-27,491924,108,"region",6,0
"5354",2019-02-03,491928,109,"region",6,0
"5355",2019-02-10,480396,110,"region",6,0
"5356",2019-02-17,480327,111,"region",6,0
"5357",2019-02-24,480272,112,"region",6,0
"5358",2019-03-03,480287,113,"region",6,0
"5359",2019-03-10,480238,114,"region",6,0
"5360",2019-03-17,480224,115,"region",6,0
"5361",2019-03-24,480246,116,"region",6,0
"5362",2019-03-31,480215,117,"region",6,0
"5363",2019-04-07,480082,118,"region",6,0
"5364",2019-04-14,480172,119,"region",6,0
"5365",2019-04-21,480298,120,"region",6,0
"5366",2019-04-28,480549,121,"region",6,0
"5367",2019-05-05,480571,122,"region",6,0
"5368",2019-05-12,480494,123,"region",6,0
"5369",2019-05-19,480588,124,"region",6,0
"5370",2019-05-26,480540,125,"region",6,0
"5371",2019-06-02,480607,126,"region",6,0
"5372",2019-06-09,480692,127,"region",6,0
"5373",2019-06-16,480809,128,"region",6,0
"5374",2019-06-23,480915,129,"region",6,0
"5375",2019-06-30,481049,130,"region",6,0
"5376",2019-07-07,481144,131,"region",6,0
"5377",2019-07-14,481186,132,"region",6,0
"5378",2019-07-21,464477,133,"region",6,0
"5379",2019-07-28,464527,134,"region",6,0
"5380",2019-08-04,464617,135,"region",6,0
"5381",2019-08-11,464663,136,"region",6,0
"5382",2019-08-18,464842,137,"region",6,0
"5383",2019-08-25,464916,138,"region",6,0
"5384",2019-09-01,464975,139,"region",6,0
"5385",2019-09-08,456723,140,"region",6,0
"5386",2019-09-15,456852,141,"region",6,0
"5387",2019-09-22,456746,142,"region",6,0
"5388",2019-09-29,456546,143,"region",6,0
"5389",2019-10-06,456324,144,"region",6,0
"5390",2019-10-13,456362,145,"region",6,0
"5391",2019-10-20,456457,146,"region",6,0
"5392",2019-10-27,456482,147,"region",6,0
"5393",2019-11-03,456440,148,"region",6,0
"5394",2019-11-10,446352,149,"region",6,0
"5395",2019-11-17,446358,150,"region",6,0
"5396",2019-11-24,446401,151,"region",6,0
"5397",2019-12-01,446430,152,"region",6,0
"5398",2019-12-08,446550,153,"region",6,0
"5399",2019-12-15,446664,154,"region",6,0
"5400",2019-12-22,446736,155,"region",6,0
"5401",2019-12-29,446661,156,"region",6,0
"5402",2020-01-05,453761,157,"region",6,0
"5403",2020-01-12,453715,158,"region",6,0
"5404",2020-01-19,453790,159,"region",6,0
"5405",2020-01-26,453904,160,"region",6,0
"5406",2020-02-02,454011,161,"region",6,0
"5407",2020-02-09,439805,162,"region",6,0
"5408",2020-02-16,439804,163,"region",6,0
"5409",2020-02-23,439805,164,"region",6,0
"5410",2020-03-01,439912,165,"region",6,0
"5411",2020-03-08,439961,166,"region",6,0
"5412",2020-03-15,440069,167,"region",6,0
"5413",2020-03-22,429242,168,"region",6,0
"5414",2020-03-29,429503,169,"region",6,1
"5415",2020-04-05,429695,170,"region",6,1
"5416",2020-04-12,429866,171,"region",6,1
"5417",2020-04-19,429934,172,"region",6,1
"5418",2020-04-26,429996,173,"region",6,1
"5419",2020-05-03,430204,174,"region",6,1
"5420",2020-05-10,430410,175,"region",6,1
"5421",2020-05-17,430593,176,"region",6,1
"5422",2020-05-24,430788,177,"region",6,1
"5423",2020-05-31,430976,178,"region",6,1
"5424",2020-06-07,431193,179,"region",6,1
"5425",2020-06-14,431384,180,"region",6,1
"5426",2020-06-21,431681,181,"region",6,1
"5427",2020-06-28,431814,182,"region",6,1
"5428",2020-07-05,432075,183,"region",6,1
"5429",2020-07-12,432246,184,"region",6,1
"5430",2020-07-19,432361,185,"region",6,1
"5431",2020-07-26,432534,186,"region",6,1
"5432",2020-08-02,432731,187,"region",6,1
"5433",2020-08-09,432929,188,"region",6,1
"5434",2020-08-16,433123,189,"region",6,1
"5435",2020-08-23,433307,190,"region",6,1
"5436",2020-08-30,433427,191,"region",6,1
"5437",2020-09-06,433746,192,"region",6,1
"5438",2020-09-13,433746,193,"region",6,1
"5439",2020-09-20,433779,194,"region",6,1
"5440",2020-09-27,433620,195,"region",6,1
"5441",2020-10-04,433647,196,"region",6,1
"5442",2020-10-11,433706,197,"region",6,1
"5443",2020-10-18,433703,198,"region",6,1
"5444",2020-10-25,433677,199,"region",6,1
"5445",2020-11-01,433748,200,"region",6,1
"5446",2020-11-08,433821,201,"region",6,1
"5447",2020-11-15,433927,202,"region",6,1
"5448",2020-11-22,433959,203,"region",6,1
"5449",2020-11-29,433978,204,"region",6,1
"5450",2020-12-06,434052,205,"region",6,1
"5451",2020-12-13,433963,206,"region",6,1
"5452",2020-12-20,433970,207,"region",6,1
"5453",2020-12-27,433816,208,"region",6,1
"5454",2021-01-03,433926,209,"region",6,1
"5455",2021-01-10,434026,210,"region",6,1
"5456",2021-01-17,433895,211,"region",6,1
"5457",2021-01-24,433699,212,"region",6,1
"5458",2021-01-31,433591,213,"region",6,1
"5459",2021-02-07,433537,214,"region",6,1
"5460",2021-02-14,433490,215,"region",6,1
"5461",2021-02-21,433404,216,"region",6,1
"5462",2021-02-28,433265,217,"region",6,1
"5463",2021-03-07,433086,218,"region",6,1
"5464",2021-03-14,432818,219,"region",6,1
"5465",2021-03-21,432478,220,"region",6,1
"5466",2021-03-28,432040,221,"region",6,1
"5467",2021-04-04,431493,222,"region",6,1
"5468",2021-04-11,431185,223,"region",6,1
"5469",2021-04-18,430622,224,"region",6,1
"5470",2021-04-25,430312,225,"region",6,1
"5471",2021-05-02,429978,226,"region",6,1
"5472",2021-05-09,191247,227,"region",6,1
"5473",2017-01-01,1226050,0,"region",7,0
"5474",2017-01-08,1227565,1,"region",7,0
"5475",2017-01-15,1229082,2,"region",7,0
"5476",2017-01-22,1227408,3,"region",7,0
"5477",2017-01-29,1227590,4,"region",7,0
"5478",2017-02-05,1228061,5,"region",7,0
"5479",2017-02-12,1228377,6,"region",7,0
"5480",2017-02-19,1228565,7,"region",7,0
"5481",2017-02-26,1228723,8,"region",7,0
"5482",2017-03-05,1229210,9,"region",7,0
"5483",2017-03-12,1229575,10,"region",7,0
"5484",2017-03-19,1229807,11,"region",7,0
"5485",2017-03-26,1229695,12,"region",7,0
"5486",2017-04-02,1229637,13,"region",7,0
"5487",2017-04-09,1231062,14,"region",7,0
"5488",2017-04-16,1230965,15,"region",7,0
"5489",2017-04-23,1231346,16,"region",7,0
"5490",2017-04-30,1228252,17,"region",7,0
"5491",2017-05-07,1228238,18,"region",7,0
"5492",2017-05-14,1228258,19,"region",7,0
"5493",2017-05-21,1228470,20,"region",7,0
"5494",2017-05-28,1228612,21,"region",7,0
"5495",2017-06-04,1228669,22,"region",7,0
"5496",2017-06-11,1228752,23,"region",7,0
"5497",2017-06-18,1228947,24,"region",7,0
"5498",2017-06-25,1229051,25,"region",7,0
"5499",2017-07-02,1231899,26,"region",7,0
"5500",2017-07-09,1232280,27,"region",7,0
"5501",2017-07-16,1231980,28,"region",7,0
"5502",2017-07-23,1231954,29,"region",7,0
"5503",2017-07-30,1232072,30,"region",7,0
"5504",2017-08-06,1232262,31,"region",7,0
"5505",2017-08-13,1232390,32,"region",7,0
"5506",2017-08-20,1232423,33,"region",7,0
"5507",2017-08-27,1232790,34,"region",7,0
"5508",2017-09-03,1232970,35,"region",7,0
"5509",2017-09-10,1233659,36,"region",7,0
"5510",2017-09-17,1234258,37,"region",7,0
"5511",2017-09-24,1234823,38,"region",7,0
"5512",2017-10-01,1235452,39,"region",7,0
"5513",2017-10-08,1235916,40,"region",7,0
"5514",2017-10-15,1236594,41,"region",7,0
"5515",2017-10-22,1237372,42,"region",7,0
"5516",2017-10-29,1238189,43,"region",7,0
"5517",2017-11-05,1238949,44,"region",7,0
"5518",2017-11-12,1239243,45,"region",7,0
"5519",2017-11-19,1239443,46,"region",7,0
"5520",2017-11-26,1239760,47,"region",7,0
"5521",2017-12-03,1240341,48,"region",7,0
"5522",2017-12-10,1240862,49,"region",7,0
"5523",2017-12-17,1241225,50,"region",7,0
"5524",2017-12-24,1241542,51,"region",7,0
"5525",2017-12-31,1241440,52,"region",7,0
"5526",2018-01-07,1258431,53,"region",7,0
"5527",2018-01-14,1258749,54,"region",7,0
"5528",2018-01-21,1259055,55,"region",7,0
"5529",2018-01-28,1259443,56,"region",7,0
"5530",2018-02-04,1259714,57,"region",7,0
"5531",2018-02-11,1259958,58,"region",7,0
"5532",2018-02-18,1260361,59,"region",7,0
"5533",2018-02-25,1260316,60,"region",7,0
"5534",2018-03-04,1260515,61,"region",7,0
"5535",2018-03-11,1260648,62,"region",7,0
"5536",2018-03-18,1260644,63,"region",7,0
"5537",2018-03-25,1261235,64,"region",7,0
"5538",2018-04-01,1261913,65,"region",7,0
"5539",2018-04-08,1262524,66,"region",7,0
"5540",2018-04-15,1258661,67,"region",7,0
"5541",2018-04-22,1251445,68,"region",7,0
"5542",2018-04-29,1251887,69,"region",7,0
"5543",2018-05-06,1252068,70,"region",7,0
"5544",2018-05-13,1252832,71,"region",7,0
"5545",2018-05-20,1253062,72,"region",7,0
"5546",2018-05-27,1253056,73,"region",7,0
"5547",2018-06-03,1253227,74,"region",7,0
"5548",2018-06-10,1253331,75,"region",7,0
"5549",2018-06-17,1253549,76,"region",7,0
"5550",2018-06-24,1253552,77,"region",7,0
"5551",2018-07-01,1253834,78,"region",7,0
"5552",2018-07-08,1254151,79,"region",7,0
"5553",2018-07-15,1254133,80,"region",7,0
"5554",2018-07-22,1254377,81,"region",7,0
"5555",2018-07-29,1254681,82,"region",7,0
"5556",2018-08-05,1253898,83,"region",7,0
"5557",2018-08-12,1250044,84,"region",7,0
"5558",2018-08-19,1250298,85,"region",7,0
"5559",2018-08-26,1250452,86,"region",7,0
"5560",2018-09-02,1250533,87,"region",7,0
"5561",2018-09-09,1251140,88,"region",7,0
"5562",2018-09-16,1251875,89,"region",7,0
"5563",2018-09-23,1253016,90,"region",7,0
"5564",2018-09-30,1253899,91,"region",7,0
"5565",2018-10-07,1255405,92,"region",7,0
"5566",2018-10-14,1256885,93,"region",7,0
"5567",2018-10-21,1258013,94,"region",7,0
"5568",2018-10-28,1258433,95,"region",7,0
"5569",2018-11-04,1243553,96,"region",7,0
"5570",2018-11-11,1244045,97,"region",7,0
"5571",2018-11-18,1244262,98,"region",7,0
"5572",2018-11-25,1244260,99,"region",7,0
"5573",2018-12-02,1244385,100,"region",7,0
"5574",2018-12-09,1244338,101,"region",7,0
"5575",2018-12-16,1244313,102,"region",7,0
"5576",2018-12-23,1243964,103,"region",7,0
"5577",2018-12-30,1243844,104,"region",7,0
"5578",2019-01-06,1261167,105,"region",7,0
"5579",2019-01-13,1261225,106,"region",7,0
"5580",2019-01-20,1261345,107,"region",7,0
"5581",2019-01-27,1261347,108,"region",7,0
"5582",2019-02-03,1261477,109,"region",7,0
"5583",2019-02-10,1253484,110,"region",7,0
"5584",2019-02-17,1253304,111,"region",7,0
"5585",2019-02-24,1253479,112,"region",7,0
"5586",2019-03-03,1253130,113,"region",7,0
"5587",2019-03-10,1253216,114,"region",7,0
"5588",2019-03-17,1253160,115,"region",7,0
"5589",2019-03-24,1253153,116,"region",7,0
"5590",2019-03-31,1252857,117,"region",7,0
"5591",2019-04-07,1252878,118,"region",7,0
"5592",2019-04-14,1253190,119,"region",7,0
"5593",2019-04-21,1253554,120,"region",7,0
"5594",2019-04-28,1253958,121,"region",7,0
"5595",2019-05-05,1254036,122,"region",7,0
"5596",2019-05-12,1253823,123,"region",7,0
"5597",2019-05-19,1253698,124,"region",7,0
"5598",2019-05-26,1253614,125,"region",7,0
"5599",2019-06-02,1253555,126,"region",7,0
"5600",2019-06-09,1253579,127,"region",7,0
"5601",2019-06-16,1253566,128,"region",7,0
"5602",2019-06-23,1253533,129,"region",7,0
"5603",2019-06-30,1253253,130,"region",7,0
"5604",2019-07-07,1253102,131,"region",7,0
"5605",2019-07-14,1252996,132,"region",7,0
"5606",2019-07-21,1253046,133,"region",7,0
"5607",2019-07-28,1253171,134,"region",7,0
"5608",2019-08-04,1253110,135,"region",7,0
"5609",2019-08-11,1253436,136,"region",7,0
"5610",2019-08-18,1253443,137,"region",7,0
"5611",2019-08-25,1253384,138,"region",7,0
"5612",2019-09-01,1253977,139,"region",7,0
"5613",2019-09-08,1241499,140,"region",7,0
"5614",2019-09-15,1242833,141,"region",7,0
"5615",2019-09-22,1243932,142,"region",7,0
"5616",2019-09-29,1244787,143,"region",7,0
"5617",2019-10-06,1236807,144,"region",7,0
"5618",2019-10-13,1237174,145,"region",7,0
"5619",2019-10-20,1237578,146,"region",7,0
"5620",2019-10-27,1238763,147,"region",7,0
"5621",2019-11-03,1239690,148,"region",7,0
"5622",2019-11-10,1240579,149,"region",7,0
"5623",2019-11-17,1229430,150,"region",7,0
"5624",2019-11-24,1230092,151,"region",7,0
"5625",2019-12-01,1230846,152,"region",7,0
"5626",2019-12-08,1231814,153,"region",7,0
"5627",2019-12-15,1232473,154,"region",7,0
"5628",2019-12-22,1232698,155,"region",7,0
"5629",2019-12-29,1232500,156,"region",7,0
"5630",2020-01-05,1249184,157,"region",7,0
"5631",2020-01-12,1249362,158,"region",7,0
"5632",2020-01-19,1249755,159,"region",7,0
"5633",2020-01-26,1250081,160,"region",7,0
"5634",2020-02-02,1250273,161,"region",7,0
"5635",2020-02-09,1250406,162,"region",7,0
"5636",2020-02-16,1250604,163,"region",7,0
"5637",2020-02-23,1250679,164,"region",7,0
"5638",2020-03-01,1244637,165,"region",7,0
"5639",2020-03-08,1244868,166,"region",7,0
"5640",2020-03-15,1245187,167,"region",7,0
"5641",2020-03-22,1245834,168,"region",7,0
"5642",2020-03-29,1246580,169,"region",7,1
"5643",2020-04-05,1247271,170,"region",7,1
"5644",2020-04-12,1247870,171,"region",7,1
"5645",2020-04-19,1248253,172,"region",7,1
"5646",2020-04-26,1248704,173,"region",7,1
"5647",2020-05-03,1249539,174,"region",7,1
"5648",2020-05-10,1250290,175,"region",7,1
"5649",2020-05-17,1247565,176,"region",7,1
"5650",2020-05-24,1248306,177,"region",7,1
"5651",2020-05-31,1248951,178,"region",7,1
"5652",2020-06-07,1249665,179,"region",7,1
"5653",2020-06-14,1250219,180,"region",7,1
"5654",2020-06-21,1250872,181,"region",7,1
"5655",2020-06-28,1251558,182,"region",7,1
"5656",2020-07-05,1252273,183,"region",7,1
"5657",2020-07-12,1252992,184,"region",7,1
"5658",2020-07-19,1241281,185,"region",7,1
"5659",2020-07-26,1242395,186,"region",7,1
"5660",2020-08-02,1234252,187,"region",7,1
"5661",2020-08-09,1235342,188,"region",7,1
"5662",2020-08-16,1236147,189,"region",7,1
"5663",2020-08-23,1234815,190,"region",7,1
"5664",2020-08-30,1235485,191,"region",7,1
"5665",2020-09-06,1230864,192,"region",7,1
"5666",2020-09-13,1231852,193,"region",7,1
"5667",2020-09-20,1233577,194,"region",7,1
"5668",2020-09-27,1226859,195,"region",7,1
"5669",2020-10-04,1228875,196,"region",7,1
"5670",2020-10-11,1232222,197,"region",7,1
"5671",2020-10-18,1233250,198,"region",7,1
"5672",2020-10-25,1233864,199,"region",7,1
"5673",2020-11-01,1234414,200,"region",7,1
"5674",2020-11-08,1234950,201,"region",7,1
"5675",2020-11-15,1235257,202,"region",7,1
"5676",2020-11-22,1235640,203,"region",7,1
"5677",2020-11-29,1235913,204,"region",7,1
"5678",2020-12-06,1236487,205,"region",7,1
"5679",2020-12-13,1236704,206,"region",7,1
"5680",2020-12-20,1236986,207,"region",7,1
"5681",2020-12-27,1236489,208,"region",7,1
"5682",2021-01-03,1236790,209,"region",7,1
"5683",2021-01-10,1237364,210,"region",7,1
"5684",2021-01-17,1237331,211,"region",7,1
"5685",2021-01-24,1236885,212,"region",7,1
"5686",2021-01-31,1236239,213,"region",7,1
"5687",2021-02-07,1235770,214,"region",7,1
"5688",2021-02-14,1235643,215,"region",7,1
"5689",2021-02-21,1235387,216,"region",7,1
"5690",2021-02-28,1234853,217,"region",7,1
"5691",2021-03-07,1234192,218,"region",7,1
"5692",2021-03-14,1232942,219,"region",7,1
"5693",2021-03-21,1231652,220,"region",7,1
"5694",2021-03-28,1230331,221,"region",7,1
"5695",2021-04-04,1229095,222,"region",7,1
"5696",2021-04-11,1222340,223,"region",7,1
"5697",2021-04-18,1220705,224,"region",7,1
"5698",2021-04-25,1219604,225,"region",7,1
"5699",2021-05-02,1218676,226,"region",7,1
"5700",2021-05-09,552175,227,"region",7,1
"5701",2017-01-01,1260170,0,"region",8,0
"5702",2017-01-08,1261434,1,"region",8,0
"5703",2017-01-15,1261791,2,"region",8,0
"5704",2017-01-22,1261052,3,"region",8,0
"5705",2017-01-29,1260981,4,"region",8,0
"5706",2017-02-05,1261325,5,"region",8,0
"5707",2017-02-12,1261270,6,"region",8,0
"5708",2017-02-19,1261303,7,"region",8,0
"5709",2017-02-26,1261191,8,"region",8,0
"5710",2017-03-05,1261214,9,"region",8,0
"5711",2017-03-12,1261522,10,"region",8,0
"5712",2017-03-19,1261186,11,"region",8,0
"5713",2017-03-26,1260934,12,"region",8,0
"5714",2017-04-02,1260396,13,"region",8,0
"5715",2017-04-09,1261321,14,"region",8,0
"5716",2017-04-16,1261607,15,"region",8,0
"5717",2017-04-23,1262211,16,"region",8,0
"5718",2017-04-30,1262365,17,"region",8,0
"5719",2017-05-07,1262327,18,"region",8,0
"5720",2017-05-14,1262416,19,"region",8,0
"5721",2017-05-21,1262165,20,"region",8,0
"5722",2017-05-28,1262067,21,"region",8,0
"5723",2017-06-04,1262215,22,"region",8,0
"5724",2017-06-11,1262568,23,"region",8,0
"5725",2017-06-18,1262689,24,"region",8,0
"5726",2017-06-25,1263095,25,"region",8,0
"5727",2017-07-02,1263053,26,"region",8,0
"5728",2017-07-09,1263126,27,"region",8,0
"5729",2017-07-16,1262520,28,"region",8,0
"5730",2017-07-23,1262489,29,"region",8,0
"5731",2017-07-30,1262630,30,"region",8,0
"5732",2017-08-06,1262874,31,"region",8,0
"5733",2017-08-13,1263461,32,"region",8,0
"5734",2017-08-20,1262890,33,"region",8,0
"5735",2017-08-27,1262857,34,"region",8,0
"5736",2017-09-03,1262918,35,"region",8,0
"5737",2017-09-10,1263228,36,"region",8,0
"5738",2017-09-17,1263883,37,"region",8,0
"5739",2017-09-24,1266147,38,"region",8,0
"5740",2017-10-01,1268684,39,"region",8,0
"5741",2017-10-08,1269411,40,"region",8,0
"5742",2017-10-15,1270134,41,"region",8,0
"5743",2017-10-22,1270533,42,"region",8,0
"5744",2017-10-29,1270849,43,"region",8,0
"5745",2017-11-05,1271261,44,"region",8,0
"5746",2017-11-12,1271336,45,"region",8,0
"5747",2017-11-19,1271474,46,"region",8,0
"5748",2017-11-26,1271802,47,"region",8,0
"5749",2017-12-03,1271926,48,"region",8,0
"5750",2017-12-10,1272153,49,"region",8,0
"5751",2017-12-17,1272470,50,"region",8,0
"5752",2017-12-24,1272721,51,"region",8,0
"5753",2017-12-31,1272637,52,"region",8,0
"5754",2018-01-07,1291530,53,"region",8,0
"5755",2018-01-14,1291416,54,"region",8,0
"5756",2018-01-21,1291342,55,"region",8,0
"5757",2018-01-28,1291381,56,"region",8,0
"5758",2018-02-04,1291595,57,"region",8,0
"5759",2018-02-11,1291560,58,"region",8,0
"5760",2018-02-18,1291577,59,"region",8,0
"5761",2018-02-25,1291453,60,"region",8,0
"5762",2018-03-04,1291431,61,"region",8,0
"5763",2018-03-11,1291349,62,"region",8,0
"5764",2018-03-18,1291481,63,"region",8,0
"5765",2018-03-25,1291593,64,"region",8,0
"5766",2018-04-01,1292015,65,"region",8,0
"5767",2018-04-08,1292239,66,"region",8,0
"5768",2018-04-15,1291602,67,"region",8,0
"5769",2018-04-22,1291074,68,"region",8,0
"5770",2018-04-29,1291101,69,"region",8,0
"5771",2018-05-06,1290743,70,"region",8,0
"5772",2018-05-13,1291194,71,"region",8,0
"5773",2018-05-20,1290931,72,"region",8,0
"5774",2018-05-27,1290721,73,"region",8,0
"5775",2018-06-03,1290572,74,"region",8,0
"5776",2018-06-10,1290488,75,"region",8,0
"5777",2018-06-17,1290398,76,"region",8,0
"5778",2018-06-24,1290428,77,"region",8,0
"5779",2018-07-01,1290426,78,"region",8,0
"5780",2018-07-08,1290512,79,"region",8,0
"5781",2018-07-15,1286538,80,"region",8,0
"5782",2018-07-22,1286416,81,"region",8,0
"5783",2018-07-29,1286553,82,"region",8,0
"5784",2018-08-05,1286617,83,"region",8,0
"5785",2018-08-12,1286668,84,"region",8,0
"5786",2018-08-19,1286901,85,"region",8,0
"5787",2018-08-26,1286902,86,"region",8,0
"5788",2018-09-02,1286742,87,"region",8,0
